barrels08,city08,comb08,fuelCost08,fuelType,fuelType1,highway08,make,model,phevBlended,VClass,year,score
17.347894736842107,17.0,19.0,2500.0,Regular,Regular Gasoline,24.0,Lincoln,MKX FWD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
17.347894736842107,17.0,19.0,2500.0,Regular,Regular Gasoline,24.0,Lincoln,MKX FWD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
20.600625,14.0,16.0,2950.0,Regular,Regular Gasoline,20.0,Mercury,Mountaineer 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,21.0,Mitsubishi,Endeavor 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,22.0,Nissan,Pathfinder 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,22.0,Nissan,Pathfinder 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
13.73375,22.0,24.0,2000.0,Regular,Regular Gasoline,27.0,Nissan,Rogue FWD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
13.73375,22.0,24.0,2000.0,Regular,Regular Gasoline,27.0,Nissan,Rogue FWD,False,Sport Utility Vehicle - 2WD,2009.0,8.0
18.311666666666667,16.0,18.0,2650.0,Regular,Regular Gasoline,20.0,Nissan,Xterra 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
18.311666666666667,16.0,18.0,2650.0,Regular,Regular Gasoline,20.0,Nissan,Xterra 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,21.0,Nissan,Xterra 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,21.0,Nissan,Xterra 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
14.98227272727273,19.0,22.0,2150.0,Regular,Regular Gasoline,26.0,Suzuki,Grand Vitara,False,Sport Utility Vehicle - 2WD,2009.0,5.0
14.98227272727273,19.0,22.0,2150.0,Regular,Regular Gasoline,26.0,Suzuki,Grand Vitara,False,Sport Utility Vehicle - 2WD,2009.0,6.0
15.695714285714288,19.0,21.0,2250.0,Regular,Regular Gasoline,25.0,Suzuki,Grand Vitara,False,Sport Utility Vehicle - 2WD,2009.0,5.0
15.695714285714288,19.0,21.0,2250.0,Regular,Regular Gasoline,25.0,Suzuki,Grand Vitara,False,Sport Utility Vehicle - 2WD,2009.0,6.0
16.4805,18.0,20.0,2400.0,Regular,Regular Gasoline,24.0,Suzuki,Grand Vitara,False,Sport Utility Vehicle - 2WD,2009.0,5.0
16.4805,18.0,20.0,2400.0,Regular,Regular Gasoline,24.0,Suzuki,Grand Vitara,False,Sport Utility Vehicle - 2WD,2009.0,6.0
18.311666666666667,16.0,18.0,2650.0,Regular,Regular Gasoline,21.0,Toyota,4Runner 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,19.0,Toyota,4Runner 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,19.0,Toyota,4Runner 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
18.311666666666667,17.0,18.0,3200.0,Premium,Premium Gasoline,21.0,Toyota,FJ Cruiser 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
13.73375,22.0,24.0,2000.0,Regular,Regular Gasoline,28.0,Toyota,RAV4 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
13.73375,22.0,24.0,2000.0,Regular,Regular Gasoline,28.0,Toyota,RAV4 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,17.0,Toyota,Sequoia 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,17.0,Toyota,Sequoia 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Toyota,Sequoia 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Toyota,Sequoia 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,20.0,Acura,MDX 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,20.0,Acura,MDX 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,20.0,Audi,Q7,False,Sport Utility Vehicle - 4WD,2009.0,5.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,23.0,BMW,X3 xDrive30i,False,Sport Utility Vehicle - 4WD,2009.0,5.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,23.0,BMW,X3 xDrive30i,False,Sport Utility Vehicle - 4WD,2009.0,6.0
16.4805,17.0,20.0,2900.0,Premium,Premium Gasoline,24.0,BMW,X3 xDrive30i,False,Sport Utility Vehicle - 4WD,2009.0,5.0
16.4805,17.0,20.0,2900.0,Premium,Premium Gasoline,24.0,BMW,X3 xDrive30i,False,Sport Utility Vehicle - 4WD,2009.0,6.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,21.0,BMW,X5 xDrive30i,False,Sport Utility Vehicle - 4WD,2009.0,5.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,21.0,BMW,X5 xDrive30i,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Chrysler,Aspen 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Dodge,Durango 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,21.0,Dodge,Nitro 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,16.0,17.0,2800.0,Regular,Regular Gasoline,20.0,Dodge,Nitro 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
18.311666666666667,15.0,18.0,2650.0,Regular,Regular Gasoline,22.0,Ford,Edge AWD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
18.311666666666667,15.0,18.0,2650.0,Regular,Regular Gasoline,22.0,Ford,Edge AWD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Ford,Explorer 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
18.311666666666667,15.0,18.0,2650.0,Regular,Regular Gasoline,22.0,Ford,Taurus X AWD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
18.311666666666667,15.0,18.0,2650.0,Regular,Regular Gasoline,22.0,Ford,Taurus X AWD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
14.98227272727273,20.0,22.0,2150.0,Regular,Regular Gasoline,26.0,Honda,CR-V 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
14.98227272727273,20.0,22.0,2150.0,Regular,Regular Gasoline,26.0,Honda,CR-V 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Jeep,Commander 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,18.0,Jeep,Commander 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,18.0,Jeep,Commander 4WD,False,Sport Utility Vehicle - 4WD,2009.0,2.0
13.1844,23.0,25.0,1900.0,Regular,Regular Gasoline,28.0,Jeep,Compass 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
13.1844,23.0,25.0,1900.0,Regular,Regular Gasoline,28.0,Jeep,Compass 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
14.98227272727273,21.0,22.0,2150.0,Regular,Regular Gasoline,24.0,Jeep,Compass 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
14.98227272727273,21.0,22.0,2150.0,Regular,Regular Gasoline,24.0,Jeep,Compass 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Jeep,Grand Cherokee 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Jeep,Grand Cherokee 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Jeep,Grand Cherokee 4WD,False,Sport Utility Vehicle - 4WD,2009.0,2.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,21.0,Jeep,Liberty 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
13.1844,23.0,25.0,1900.0,Regular,Regular Gasoline,28.0,Jeep,Patriot 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
13.1844,23.0,25.0,1900.0,Regular,Regular Gasoline,28.0,Jeep,Patriot 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
15.695714285714288,20.0,21.0,2250.0,Regular,Regular Gasoline,22.0,Jeep,Patriot 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
15.695714285714288,20.0,21.0,2250.0,Regular,Regular Gasoline,22.0,Jeep,Patriot 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
20.600625,15.0,16.0,2950.0,Regular,Regular Gasoline,19.0,Jeep,Wrangler 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,19.0,Jeep,Wrangler 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,19.0,Jeep,Wrangler 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,14.0,15.0,3850.0,Premium,Premium Gasoline,18.0,Lexus,GX 470,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,14.0,15.0,3850.0,Premium,Premium Gasoline,18.0,Lexus,GX 470,False,Sport Utility Vehicle - 4WD,2009.0,6.0
23.543571428571425,12.0,14.0,4150.0,Premium,Premium Gasoline,18.0,Lexus,LX 570,False,Sport Utility Vehicle - 4WD,2009.0,5.0
23.543571428571425,12.0,14.0,4150.0,Premium,Premium Gasoline,18.0,Lexus,LX 570,False,Sport Utility Vehicle - 4WD,2009.0,6.0
18.311666666666667,15.0,18.0,2650.0,Regular,Regular Gasoline,22.0,Lincoln,MKX AWD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
18.311666666666667,15.0,18.0,2650.0,Regular,Regular Gasoline,22.0,Lincoln,MKX AWD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,20.0,Mercedes-Benz,ML350 4matic,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,20.0,Mercedes-Benz,ML350 4matic,False,Sport Utility Vehicle - 4WD,2009.0,6.0
27.4675,11.0,12.0,4850.0,Premium,Premium Gasoline,15.0,Mercedes-Benz,ML63 AMG,False,Sport Utility Vehicle - 4WD,2009.0,5.0
20.600625,15.0,16.0,3650.0,Premium,Premium Gasoline,19.0,Mercedes-Benz,R350 4matic,False,Sport Utility Vehicle - 4WD,2009.0,5.0
20.600625,15.0,16.0,3650.0,Premium,Premium Gasoline,19.0,Mercedes-Benz,R350 4matic,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,19.0,Mercury,Mountaineer 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,19.0,Mitsubishi,Endeavor AWD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,20.0,Nissan,Pathfinder 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,20.0,Nissan,Pathfinder 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
14.330869565217393,21.0,23.0,2050.0,Regular,Regular Gasoline,26.0,Nissan,Rogue AWD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
14.330869565217393,21.0,23.0,2050.0,Regular,Regular Gasoline,26.0,Nissan,Rogue AWD,False,Sport Utility Vehicle - 4WD,2009.0,8.0
19.388823529411766,16.0,17.0,2800.0,Regular,Regular Gasoline,20.0,Nissan,Xterra 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,16.0,17.0,2800.0,Regular,Regular Gasoline,20.0,Nissan,Xterra 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,20.0,Nissan,Xterra 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Regular,Regular Gasoline,20.0,Nissan,Xterra 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
15.695714285714288,19.0,21.0,2250.0,Regular,Regular Gasoline,25.0,Suzuki,Grand Vitara 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
15.695714285714288,19.0,21.0,2250.0,Regular,Regular Gasoline,25.0,Suzuki,Grand Vitara 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
16.4805,19.0,20.0,2400.0,Regular,Regular Gasoline,23.0,Suzuki,Grand Vitara 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
16.4805,19.0,20.0,2400.0,Regular,Regular Gasoline,23.0,Suzuki,Grand Vitara 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
17.347894736842107,17.0,19.0,2500.0,Regular,Regular Gasoline,23.0,Suzuki,Grand Vitara 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
17.347894736842107,17.0,19.0,2500.0,Regular,Regular Gasoline,23.0,Suzuki,Grand Vitara 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
19.388823529411766,16.0,17.0,2800.0,Regular,Regular Gasoline,20.0,Toyota,4Runner 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,17.0,Toyota,4Runner 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,14.0,15.0,3150.0,Regular,Regular Gasoline,17.0,Toyota,4Runner 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,19.0,Toyota,FJ Cruiser 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,16.0,17.0,3400.0,Premium,Premium Gasoline,20.0,Toyota,FJ Cruiser 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,18.0,Toyota,Land Cruiser Wagon 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,18.0,Toyota,Land Cruiser Wagon 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
13.73375,21.0,24.0,2000.0,Regular,Regular Gasoline,27.0,Toyota,RAV4 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
13.73375,21.0,24.0,2000.0,Regular,Regular Gasoline,27.0,Toyota,RAV4 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
23.543571428571425,13.0,14.0,3400.0,Regular,Regular Gasoline,16.0,Toyota,Sequoia 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
23.543571428571425,13.0,14.0,3400.0,Regular,Regular Gasoline,16.0,Toyota,Sequoia 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,18.0,Toyota,Sequoia 4WD,False,Sport Utility Vehicle - 4WD,2009.0,5.0
21.974,13.0,15.0,3150.0,Regular,Regular Gasoline,18.0,Toyota,Sequoia 4WD,False,Sport Utility Vehicle - 4WD,2009.0,6.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,20.0,Volkswagen,Touareg,False,Sport Utility Vehicle - 4WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,Chevrolet,Silverado C15 XFE 2WD,False,Standard Pickup Trucks 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,Chevrolet,Silverado C15 XFE 2WD,False,Standard Pickup Trucks 2WD,2009.0,6.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,Chevrolet,Tahoe 1500 XFE 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,Chevrolet,Tahoe 1500 XFE 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,GMC,Sierra C15 XFE 2WD,False,Standard Pickup Trucks 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,GMC,Sierra C15 XFE 2WD,False,Standard Pickup Trucks 2WD,2009.0,6.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,GMC,Yukon 1500 XFE 2WD,False,Sport Utility Vehicle - 2WD,2009.0,5.0
19.388823529411766,15.0,17.0,2800.0,Gasoline or E85,Regular Gasoline,21.0,GMC,Yukon 1500 XFE 2WD,False,Sport Utility Vehicle - 2WD,2009.0,6.0
25.354615384615386,12.0,13.0,4450.0,Premium,Premium Gasoline,16.0,Mercedes-Benz,SLR,False,Two Seaters,2009.0,5.0
13.73375,21.0,24.0,2400.0,Premium,Premium Gasoline,29.0,Honda,Civic,False,Subcompact Cars,2009.0,5.0
15.695714285714288,20.0,21.0,2750.0,Premium,Premium Gasoline,22.0,Lexus,LS 600h L,False,Midsize Cars,2009.0,7.0
15.695714285714288,20.0,21.0,2750.0,Premium,Premium Gasoline,22.0,Lexus,LS 600h L,False,Midsize Cars,2009.0,8.0
17.347894736842107,17.0,19.0,3050.0,Premium,Premium Gasoline,25.0,Infiniti,M35,False,Large Cars,2009.0,5.0
18.311666666666667,16.0,18.0,3200.0,Premium,Premium Gasoline,22.0,Infiniti,M35x,False,Large Cars,2009.0,5.0
18.311666666666667,16.0,18.0,3200.0,Premium,Premium Gasoline,21.0,Infiniti,M45,False,Large Cars,2009.0,5.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,20.0,Infiniti,M45x,False,Large Cars,2009.0,5.0
27.4675,10.0,12.0,4850.0,Premium,Premium Gasoline,16.0,Maybach,57,False,Large Cars,2009.0,5.0
27.4675,10.0,12.0,4850.0,Premium,Premium Gasoline,16.0,Maybach,57S,False,Large Cars,2009.0,5.0
27.4675,10.0,12.0,4850.0,Premium,Premium Gasoline,16.0,Maybach,62,False,Large Cars,2009.0,5.0
27.4675,10.0,12.0,4850.0,Premium,Premium Gasoline,16.0,Maybach,62S,False,Large Cars,2009.0,5.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,24.0,Nissan,Quest,False,Minivan - 2WD,2009.0,5.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,24.0,Nissan,Quest,False,Minivan - 2WD,2009.0,6.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,19.0,BMW,X5 xDrive48i,False,Sport Utility Vehicle - 4WD,2009.0,5.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,19.0,BMW,X5 xDrive48i,False,Sport Utility Vehicle - 4WD,2009.0,6.0
12.677307692307693,27.0,26.0,1850.0,Regular,Regular Gasoline,25.0,Toyota,Highlander Hybrid 4WD,False,Sport Utility Vehicle - 4WD,2009.0,7.0
12.677307692307693,27.0,26.0,1850.0,Regular,Regular Gasoline,25.0,Toyota,Highlander Hybrid 4WD,False,Sport Utility Vehicle - 4WD,2009.0,8.0
9.155833333333334,33.0,36.0,1600.0,Premium,Premium Gasoline,41.0,smart,fortwo convertible,False,Two Seaters,2009.0,5.0
9.155833333333334,33.0,36.0,1600.0,Premium,Premium Gasoline,41.0,smart,fortwo convertible,False,Two Seaters,2009.0,6.0
9.155833333333334,33.0,36.0,1600.0,Premium,Premium Gasoline,41.0,smart,fortwo coupe,False,Two Seaters,2009.0,5.0
9.155833333333334,33.0,36.0,1600.0,Premium,Premium Gasoline,41.0,smart,fortwo coupe,False,Two Seaters,2009.0,6.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,24.0,Jaguar,XK,False,Minicompact Cars,2010.0,5.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,24.0,Jaguar,XK,False,Minicompact Cars,2010.0,6.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,22.0,Jaguar,XK,False,Minicompact Cars,2010.0,5.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,22.0,Jaguar,XK,False,Minicompact Cars,2010.0,6.0
18.311666666666667,16.0,18.0,3200.0,Premium,Premium Gasoline,22.0,Jaguar,XK Convertible,False,Minicompact Cars,2010.0,5.0
18.311666666666667,16.0,18.0,3200.0,Premium,Premium Gasoline,22.0,Jaguar,XK Convertible,False,Minicompact Cars,2010.0,6.0
14.98227272727273,19.0,22.0,2150.0,Regular,Regular Gasoline,27.0,Pontiac,Solstice,False,Two Seaters,2010.0,5.0
14.330869565217393,19.0,23.0,2050.0,Regular,Regular Gasoline,29.0,Pontiac,Solstice,False,Two Seaters,2010.0,5.0
15.695714285714288,19.0,21.0,2250.0,Regular,Regular Gasoline,24.0,Pontiac,Solstice,False,Two Seaters,2010.0,5.0
14.98227272727273,19.0,22.0,2150.0,Regular,Regular Gasoline,26.0,Pontiac,Solstice,False,Two Seaters,2010.0,5.0
14.98227272727273,19.0,22.0,2150.0,Regular,Regular Gasoline,27.0,Saturn,SKY,False,Two Seaters,2010.0,5.0
14.330869565217393,19.0,23.0,2050.0,Regular,Regular Gasoline,29.0,Saturn,SKY,False,Two Seaters,2010.0,5.0
15.695714285714288,19.0,21.0,2250.0,Regular,Regular Gasoline,24.0,Saturn,SKY,False,Two Seaters,2010.0,5.0
14.98227272727273,19.0,22.0,2150.0,Regular,Regular Gasoline,26.0,Saturn,SKY,False,Two Seaters,2010.0,5.0
19.388823529411766,14.0,17.0,3400.0,Premium,Premium Gasoline,22.0,Audi,S5,False,Subcompact Cars,2010.0,5.0
17.347894736842107,16.0,19.0,3050.0,Premium,Premium Gasoline,24.0,Audi,S5,False,Subcompact Cars,2010.0,5.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,22.0,BMW,650ci,False,Subcompact Cars,2010.0,5.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,22.0,BMW,650ci,False,Subcompact Cars,2010.0,6.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,23.0,BMW,650ci,False,Subcompact Cars,2010.0,5.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,23.0,BMW,650ci,False,Subcompact Cars,2010.0,6.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,21.0,BMW,650ci Convertible,False,Subcompact Cars,2010.0,5.0
20.600625,14.0,16.0,3650.0,Premium,Premium Gasoline,21.0,BMW,650ci Convertible,False,Subcompact Cars,2010.0,6.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,23.0,BMW,650ci Convertible,False,Subcompact Cars,2010.0,5.0
18.311666666666667,15.0,18.0,3200.0,Premium,Premium Gasoline,23.0,BMW,650ci Convertible,False,Subcompact Cars,2010.0,6.0
25.354615384615386,11.0,13.0,4450.0,Premium,Premium Gasoline,17.0,BMW,M6,False,Subcompact Cars,2010.0,5.0
25.354615384615386,11.0,13.0,4450.0,Premium,Premium Gasoline,17.0,BMW,M6 Convertible,False,Subcompact Cars,2010.0,5.0
17.347894736842107,16.0,19.0,2500.0,Regular,Regular Gasoline,24.0,Ford,Mustang,False,Subcompact Cars,2010.0,5.0
17.347894736842107,16.0,19.0,2500.0,Regular,Regular Gasoline,24.0,Ford,Mustang,False,Subcompact Cars,2010.0,6.0
15.695714285714288,18.0,21.0,2250.0,Regular,Regular Gasoline,26.0,Ford,Mustang,False,Subcompact Cars,2010.0,5.0
15.695714285714288,18.0,21.0,2250.0,Regular,Regular Gasoline,26.0,Ford,Mustang,False,Subcompact Cars,2010.0,6.0
17.347894736842107,17.0,19.0,2500.0,Regular,Regular Gasoline,23.0,Ford,Mustang,False,Subcompact Cars,2010.0,5.0
19.388823529411766,14.0,17.0,3400.0,Premium,Premium Gasoline,22.0,Ford,Mustang,False,Subcompact Cars,2010.0,5.0
14.330869565217393,20.0,23.0,2050.0,Regular,Regular Gasoline,30.0,Hyundai,Genesis Coupe,False,Subcompact Cars,2010.0,5.0
13.73375,21.0,24.0,2000.0,Regular,Regular Gasoline,30.0,Hyundai,Genesis Coupe,False,Subcompact Cars,2010.0,5.0
15.695714285714288,17.0,21.0,2250.0,Regular,Regular Gasoline,27.0,Hyundai,Genesis Coupe,False,Subcompact Cars,2010.0,5.0
15.695714285714288,17.0,21.0,2250.0,Regular,Regular Gasoline,27.0,Hyundai,Genesis Coupe,False,Subcompact Cars,2010.0,6.0
16.4805,17.0,20.0,2400.0,Regular,Regular Gasoline,26.0,Hyundai,Genesis Coupe,False,Subcompact Cars,2010.0,5.0
16.4805,17.0,20.0,2400.0,Regular,Regular Gasoline,26.0,Hyundai,Genesis Coupe,False,Subcompact Cars,2010.0,6.0
15.695714285714288,18.0,21.0,2750.0,Premium,Premium Gasoline,26.0,Lexus,IS 250/IS 250C,False,Subcompact Cars,2010.0,5.0
15.695714285714288,18.0,21.0,2750.0,Premium,Premium Gasoline,26.0,Lexus,IS 250/IS 250C,False,Subcompact Cars,2010.0,6.0
13.73375,21.0,24.0,2400.0,Premium,Premium Gasoline,29.0,Lexus,IS 250/IS 250C,False,Subcompact Cars,2010.0,5.0
13.73375,21.0,24.0,2400.0,Premium,Premium Gasoline,29.0,Lexus,IS 250/IS 250C,False,Subcompact Cars,2010.0,6.0
16.4805,18.0,20.0,2900.0,Premium,Premium Gasoline,25.0,Lexus,IS 350/IS 350C,False,Subcompact Cars,2010.0,5.0
16.4805,18.0,20.0,2900.0,Premium,Premium Gasoline,25.0,Lexus,IS 350/IS 350C,False,Subcompact Cars,2010.0,6.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,21.0,Nissan,GT-R,False,Subcompact Cars,2010.0,5.0
19.388823529411766,15.0,17.0,3400.0,Premium,Premium Gasoline,21.0,Nissan,GT-R,False,Subcompact Cars,2010.0,6.0
19.388823529411766,14.0,17.0,3400.0,Premium,Premium Gasoline,21.0,Roush Performance,Stage 3 Mustang,False,Subcompact Cars,2010.0,6.0
